source_file,folder_path,crawl_date,crawl_time,city,forecast_date,forecast_time,temp_c,feels_like_c,temp_min_c,temp_max_c,pressure_hpa,humidity_pct,wind_speed_ms,wind_deg,cloudiness_pct,weather_main,weather_desc,pop,rain_3h_mm
hourly_data 2025-08-31 19:47:34.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,19:47,Delhi,2025-08-31,23:30:00,26.4,26.4,26.4,26.97,1002,81,2.55,152,100,Rain,light rain,1,2.89
hourly_data 2025-08-31 19:47:34.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,19:47,Mumbai,2025-08-31,23:30:00,26.93,30.05,26.78,26.93,1007,85,6.8,242,66,Rain,light rain,1,2.32
hourly_data 2025-08-31 19:47:34.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,19:47,Bengaluru,2025-08-31,23:30:00,23.7,24.29,22.63,23.7,1011,83,4.67,275,88,Rain,light rain,1,1.58
hourly_data 2025-08-31 23:01:24.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,23:01,Delhi,2025-08-31,23:30:00,26.91,29.81,26.91,26.91,1002,83,2.55,152,100,Rain,light rain,1,2.89
hourly_data 2025-08-31 23:01:24.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,23:01,Mumbai,2025-08-31,23:30:00,26.78,29.68,26.78,26.78,1007,85,6.8,242,57,Rain,light rain,1,2.32
hourly_data 2025-08-31 23:01:24.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,23:01,Jaipur,2025-08-31,23:30:00,24.75,25.68,24.75,24.75,1003,92,2.14,287,100,Rain,light rain,1,0.87
hourly_data 2025-08-31 23:01:24.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,23:01,Vadodara,2025-08-31,23:30:00,25.85,26.87,25.85,25.85,1005,91,4.42,180,99,Rain,light rain,1,0.35
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Bhopal,2025-09-01,23:30:00,23.58,24.45,23.58,23.58,1003,94,3.53,282,100,Rain,light rain,1,2.93
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Delhi,2025-09-01,23:30:00,24.42,25.35,24.42,24.42,1001,93,5.39,108,100,Rain,light rain,1,2.94
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Kolkata,2025-09-01,23:30:00,28.44,33.41,28.44,28.44,1000,81,3.25,225,99,Rain,light rain,1,0.47
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Nagpur,2025-09-01,23:30:00,25.16,26.16,25.16,25.16,1003,93,2.42,2,100,Rain,light rain,1,1.85
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Bhopal,2025-09-01,23:30:00,23.27,24.13,23.27,23.27,1003,95,2.56,283,100,Rain,light rain,1,1.87
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Ludhiana,2025-09-01,23:30:00,22.09,22.94,22.09,22.09,1002,99,2.95,77,98,Rain,light rain,1,2.09
hourly_data 2025-09-01 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,11:47,Agra,2025-09-01,23:30:00,26.67,29.25,26.67,26.67,1001,83,1.98,164,100,Rain,light rain,1,2.7
hourly_data 2025-09-01 15:47:56.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,15:47,Agra,2025-09-01,23:30:00,26.67,29.25,26.67,26.67,1001,83,1.98,164,100,Rain,light rain,1,2.7
hourly_data 2025-09-02 20:22:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,20:21,Mumbai,2025-09-02,23:30:00,27.09,30.24,27.05,27.09,1006,83,5.69,257,100,Rain,light rain,1,0.87
hourly_data 2025-09-02 20:22:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,20:21,Agra,2025-09-02,23:30:00,25.88,26.9,25.59,25.88,1003,91,2.83,64,100,Rain,light rain,1,1.6
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Bhopal,2025-08-30,23:30:00,25.44,26.34,25.44,25.44,1005,88,1.39,176,100,Rain,light rain,1,0.22
hourly_data 2025-08-30 20:35:21.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,20:35,Vadodara,2025-08-30,23:30:00,27.25,31.22,26.52,27.25,1005,88,3.56,192,100,Rain,light rain,1,1.59
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Vadodara,2025-08-31,23:30:00,26.26,26.26,26.26,26.26,1004,88,4.52,226,99,Rain,light rain,1,1.98
hourly_data 2025-08-31 23:01:24.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,23:01,Bengaluru,2025-08-31,23:30:00,22.22,22.8,22.22,22.22,1012,88,4.67,275,93,Rain,light rain,1,1.58
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Jaipur,2025-09-01,23:30:00,24.98,25.83,24.98,24.98,1001,88,2.63,222,100,Rain,light rain,1,0.11
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Jaipur,2025-08-31,23:30:00,24.93,25.8,24.93,24.93,1002,89,0.97,156,100,Rain,light rain,1,2.07
hourly_data 2025-08-31 07:50:15.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,07:50,Delhi,2025-08-31,23:30:00,26.03,26.03,26.03,26.03,1002,89,4.49,105,100,Rain,light rain,1,0.43
hourly_data 2025-08-31 07:50:15.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,07:50,Vadodara,2025-08-31,23:30:00,26.35,26.35,26.35,26.35,1004,89,3.18,208,99,Rain,light rain,1,2.56
hourly_data 2025-08-31 19:47:34.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,19:47,Vadodara,2025-08-31,23:30:00,26.52,26.52,25.85,26.52,1004,89,4.42,180,100,Rain,light rain,1,0.35
hourly_data 2025-09-01 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,11:47,Surat,2025-09-01,23:30:00,26.11,26.11,26.11,26.11,1004,89,6.15,244,100,Rain,light rain,1,0.9
hourly_data 2025-09-01 15:47:56.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,15:47,Surat,2025-09-01,23:30:00,26.11,26.11,26.11,26.11,1004,89,6.15,244,100,Rain,light rain,1,0.9
hourly_data 2025-08-31 07:50:15.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,07:50,Indore,2025-08-31,23:30:00,22.97,23.86,22.97,22.97,1005,97,5.23,276,100,Rain,light rain,1,1.46
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Ludhiana,2025-09-01,23:30:00,22.17,22.98,22.17,22.17,1003,97,3.11,84,100,Rain,light rain,1,1.31
hourly_data 2025-09-01 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,11:47,Bhopal,2025-09-01,23:30:00,22.67,23.53,22.67,22.67,1003,97,1.96,271,100,Rain,light rain,1,1.39
hourly_data 2025-09-01 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,11:47,Ludhiana,2025-09-01,23:30:00,22.36,23.18,22.36,22.36,1003,97,3.3,100,96,Rain,light rain,1,2.3
hourly_data 2025-09-01 15:47:56.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,15:47,Bhopal,2025-09-01,23:30:00,22.67,23.53,22.67,22.67,1003,97,1.96,271,100,Rain,light rain,1,1.39
hourly_data 2025-09-01 15:47:56.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,15:47,Ludhiana,2025-09-01,23:30:00,22.36,23.18,22.36,22.36,1003,97,3.3,100,96,Rain,light rain,1,2.3
hourly_data 2025-09-02 20:22:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,20:21,Ludhiana,2025-09-02,23:30:00,22.8,23.67,22.8,22.95,1004,97,3.38,91,100,Rain,light rain,1,2.36
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Delhi,2025-08-31,05:30:00,29.03,35.27,28.19,29.03,1004,82,3.15,109,100,Rain,light rain,1,2.29
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Mumbai,2025-08-31,08:30:00,26.97,29.86,26.97,27.07,1008,82,3.48,189,100,Rain,light rain,1,0.98
hourly_data 2025-08-31 07:50:15.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,07:50,Mumbai,2025-08-31,08:30:00,26.97,29.86,26.97,26.97,1008,82,3.94,172,100,Rain,light rain,1,0.91
hourly_data 2025-08-31 07:50:15.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,07:50,Vadodara,2025-08-31,08:30:00,27.58,31.33,27.58,27.58,1006,82,3.72,209,98,Rain,light rain,1,2.15
hourly_data 2025-08-31 14:59:25.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,14:59,Bhopal,2025-08-31,17:30:00,28.37,33.4,28.37,28.48,1002,82,3.99,287,100,Rain,light rain,1,2.29
hourly_data 2025-08-31 15:50:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:49,Bhopal,2025-08-31,17:30:00,28.35,33.35,28.35,28.42,1002,82,3.99,287,100,Rain,light rain,1,2.29
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Kanpur,2025-09-01,08:30:00,27.75,31.76,27.75,28.09,1002,82,4.12,121,100,Rain,light rain,1,1.43
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Agra,2025-09-01,05:30:00,27.36,30.79,27.04,27.36,1000,82,1.82,155,100,Rain,light rain,1,0.51
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Mumbai,2025-09-01,08:30:00,27.04,30.02,27.04,27.04,1007,82,6.27,247,88,Rain,light rain,1,2.88
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Surat,2025-09-01,14:30:00,27.79,31.87,27.79,28.42,1003,82,5.42,226,100,Rain,light rain,1,0.71
hourly_data 2025-09-01 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,11:47,Mumbai,2025-09-01,14:30:00,27.27,30.57,27.13,27.27,1006,82,8.21,259,65,Rain,light rain,1,2.5
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Mumbai,2025-09-05,08:30:00,26.64,26.64,26.64,26.66,1007,82,4.67,263,100,Rain,light rain,1,0.97
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Vadodara,2025-09-05,11:30:00,27.58,31.33,27.58,27.58,1005,82,4.04,278,100,Rain,light rain,1,0.4
hourly_data 2025-08-31 07:50:15.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,07:50,Mumbai,2025-08-31,20:30:00,27.06,30.17,27.06,27.06,1007,83,7.6,257,88,Rain,light rain,1,1.27
hourly_data 2025-08-31 13:18:49.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,13:18,Bhopal,2025-08-31,17:30:00,28.24,33.23,28.24,28.37,1003,83,3.99,287,100,Rain,light rain,1,2.29
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Mumbai,2025-09-01,08:30:00,26.72,29.37,26.72,26.86,1007,83,5.98,244,100,Rain,light rain,1,1.34
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Mumbai,2025-09-01,17:30:00,26.92,29.84,26.92,26.92,1004,83,7.7,255,72,Rain,light rain,1,2.99
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Jaipur,2025-09-01,11:30:00,26.03,26.03,26.03,26.03,1001,83,4.75,237,100,Rain,light rain,1,2.55
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Lucknow,2025-09-01,20:30:00,27.65,31.65,27.65,27.65,1001,83,1.67,323,100,Rain,light rain,1,1.48
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Nagpur,2025-09-01,17:30:00,27.27,30.69,27.27,27.27,1000,83,3.44,293,100,Rain,light rain,1,2.26
hourly_data 2025-09-01 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,11:47,Vadodara,2025-09-01,20:30:00,27.28,30.71,27.28,27.28,1002,83,3.87,180,100,Rain,light rain,1,0.83
hourly_data 2025-09-02 20:22:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,20:21,Mumbai,2025-09-02,20:30:00,27.11,30.29,27.11,27.11,1006,83,5.27,269,100,Rain,light rain,1,0.65
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Mumbai,2025-09-05,02:30:00,26.6,26.6,26.6,26.6,1005,83,4.37,250,100,Rain,light rain,1,0.75
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Mumbai,2025-09-05,05:30:00,26.59,26.59,26.57,26.59,1005,83,5.11,254,100,Rain,light rain,1,1.28
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Bhopal,2025-09-05,14:30:00,27.04,30.12,27.04,27.04,1002,83,5.65,190,81,Rain,light rain,1,1.55
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Bengaluru,2025-08-30,17:30:00,27.4,29.25,27.4,27.4,1009,67,6.75,260,97,Rain,light rain,1,0.42
hourly_data 2025-08-30 16:05:54.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:05,Bengaluru,2025-08-30,17:30:00,27.82,29.96,27.82,27.82,1009,67,6.77,260,95,Rain,light rain,1,1.5
hourly_data 2025-08-30 16:32:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:32,Bengaluru,2025-08-30,17:30:00,27.73,29.92,27.73,27.73,1009,68,6.77,260,95,Rain,light rain,1,1.5
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Mumbai,2025-09-01,11:30:00,27.14,30.16,27.14,27.34,1007,81,7.56,260,87,Rain,light rain,1,2.56
hourly_data 2025-08-31 11:50:16.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,11:50,Ludhiana,2025-08-31,20:30:00,23.19,24.1,23.19,23.19,1003,97,3.75,87,100,Rain,light rain,1,1.71
hourly_data 2025-08-31 13:18:49.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,13:18,Ludhiana,2025-08-31,20:30:00,23.11,24.01,23.11,23.19,1003,97,3.75,87,100,Rain,light rain,1,1.71
hourly_data 2025-08-31 14:59:25.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,14:59,Ludhiana,2025-08-31,20:30:00,23.08,23.98,23.08,23.19,1003,97,3.75,87,100,Rain,light rain,1,1.71
hourly_data 2025-08-31 15:50:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:49,Ludhiana,2025-08-31,20:30:00,23.14,24.07,23.14,23.26,1003,98,3.75,87,100,Rain,light rain,1,1.71
hourly_data 2025-08-31 19:47:34.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,19:47,Ludhiana,2025-08-31,20:30:00,23.04,23.93,23.04,23.04,1004,97,3.49,87,100,Rain,light rain,1,1.83
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Mumbai,2025-08-30,08:30:00,26.1,26.1,26.1,26.1,1008,88,5.47,172,100,Rain,light rain,1,1.34
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Bengaluru,2025-08-30,14:30:00,26.89,28.59,26.89,27.88,1010,69,7.24,258,100,Rain,light rain,1,0.93
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Kolkata,2025-08-30,08:30:00,30.15,36.18,30.15,30.15,1008,73,2.91,159,83,Rain,light rain,1,1.03
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Kolkata,2025-08-30,11:30:00,30.81,36.81,30.81,32.14,1008,69,4.43,167,86,Rain,light rain,1,1.39
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Kolkata,2025-08-30,14:30:00,31.3,37.48,31.3,31.87,1005,67,4.7,188,94,Rain,light rain,1,1.12
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Jaipur,2025-08-30,08:30:00,27.09,29.37,27.09,27.09,1006,74,5.12,99,100,Rain,light rain,1,0.81
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Jaipur,2025-08-30,11:30:00,28.39,31.14,28.39,30.98,1006,68,3.12,111,100,Rain,light rain,1,2.93
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Surat,2025-08-30,11:30:00,26.8,29.99,26.8,27.03,1007,88,3.58,216,99,Rain,light rain,1,2.15
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Bhopal,2025-08-30,20:30:00,26.05,26.05,26.05,26.05,1005,85,0.79,131,100,Rain,light rain,1,1.62
