source_path,folder_path,crawl_date,crawl_time,city,forecast_date,sunrise,sunset,temp_min_°C_,temp_max_°C_,morning_temp_°C_,day_temp_°C_,evening_temp_°C_,night_temp_°C_,pressure_hPa_,humidity_%_,wind_speed_m/s_,wind_deg_°_,cloudiness_%_,weather_main,weather_desc,pop_%_,rain_mm_
forecast_data 2025-09-05 23:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,23:46,Bhopal,2025-09-10,06:03,18:34,21.99,28.52,25.93,27.17,23.38,22.47,1008.875,79.625,3.8575,309.375,82.75,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 03:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,03:46,Mumbai,2025-09-10,06:24,18:49,26.32,28.2,26.84,28.175,27.63,26.9366666666667,1009.125,73.25,3.0175,209.75,77.375,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 03:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,03:46,Bangalore,2025-09-10,06:08,18:27,20.34,29.66,25.37,28.915,25.95,21.7166666666667,1009,63.125,3.6475,288,59.125,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Delhi,2025-09-10,06:01,18:37,28.54,35.15,31.585,34.6,32.52,29.6866666666667,1003.75,51.25,4.775,287.875,63.25,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Delhi,2025-09-10,06:01,18:37,28.54,35.15,31.585,34.6,32.52,29.6866666666667,1003.75,51.25,4.775,287.875,63.25,Clouds,overcast clouds,0,0
forecast_data 2025-09-07 19:47:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:47,Indore,2025-09-10,06:11,18:38,21.63,27.27,23.61,26.285,22.79,21.7066666666667,1009.375,83.125,3.685,307,72.75,Clouds,overcast clouds,0,0
forecast_data 2025-09-07 23:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,23:46,Indore,2025-09-10,06:11,18:38,21.63,27.27,23.61,26.285,22.79,21.7066666666667,1009.375,83.125,3.685,307,72.75,Clouds,overcast clouds,0,0
forecast_data 2025-09-08 07:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,07:46,Kanpur,2025-09-10,05:51,18:21,28.08,35.13,32.16,33.705,29.69,28.17,1004.25,62.5,3.9425,282.25,48.75,Clouds,overcast clouds,0,0
forecast_data 2025-09-08 11:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,11:46,Kanpur,2025-09-10,05:51,18:21,28.08,35.13,32.16,33.705,29.69,28.17,1004.25,62.5,3.9425,282.25,48.75,Clouds,overcast clouds,0,0
forecast_data 2025-09-09 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,19:46,Indore,2025-09-10,06:11,18:36,20.44,27.93,25.155,27.02,23.65,21.48,1009.5,80.125,3.62375,307.875,59.625,Clouds,overcast clouds,0,0
forecast_data 2025-09-09 23:46:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,23:46,Indore,2025-09-10,06:11,18:36,21.13,29.48,26.865,26.95,23.65,21.6666666666667,1009.75,79.875,3.56,310.25,58.125,Clouds,overcast clouds,0,0
forecast_data 2025-09-10 03:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,03:46,Lucknow,2025-09-10,05:49,18:17,26.67,34.33,30.795,30.83,30.96,27.98,1004,61.5714285714286,3.54857142857143,295.285714285714,71.1428571428571,Clouds,overcast clouds,0,0
forecast_data 2025-09-10 07:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,07:46,Lucknow,2025-09-10,05:49,18:17,29.06,32.74,30.005,32.55,30.8,29.06,1004.66666666667,62.6666666666667,3.69,295.666666666667,69.6666666666667,Clouds,overcast clouds,0,0
forecast_data 2025-09-07 19:47:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:46,Kolkata,2025-09-10,05:21,17:48,26.63,34,32.275,31.935,28.12,27.06,1004.5,72.375,4,199.875,85.5,Clouds,overcast clouds,0,0
forecast_data 2025-09-07 23:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,23:46,Kolkata,2025-09-10,05:21,17:48,26.63,34,32.275,31.935,28.12,27.06,1004.5,72.375,4,199.875,85.5,Clouds,overcast clouds,0,0
forecast_data 2025-09-09 03:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,03:46,Agra,2025-09-10,06:00,18:30,28.56,35.54,32.6,34.575,31.63,29.1933333333333,1004.5,56.25,3.69375,296.375,62.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-09 23:46:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-09,23:46,Lucknow,2025-09-10,05:49,18:18,27.19,34.33,31.335,30.83,30.44,27.8366666666667,1004.5,64,3.555,289.75,73.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 03:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,03:46,Patna,2025-09-07,05:32,18:04,29.9,37.25,32.385,35.62,32.81,30.9033333333333,1003.25,57,1.84625,196.625,79.5,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Hyderabad,2025-09-07,06:03,18:26,23.45,30.09,26.705,29.17,25.41,24.0333333333333,1007.875,65.5,4.765,272.25,63.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Patna,2025-09-07,05:32,18:04,29.98,36.52,31.825,35.74,32.04,30.8066666666667,1003.25,57.625,1.84125,211,75.625,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Hyderabad,2025-09-07,06:03,18:26,23.45,30.09,26.705,29.17,25.41,24.0333333333333,1007.875,65.5,4.765,272.25,63.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Patna,2025-09-07,05:32,18:04,29.98,36.52,31.825,35.74,32.04,30.8066666666667,1003.25,57.625,1.84125,211,75.625,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Hyderabad,2025-09-07,06:03,18:26,22.98,29.87,26.495,28.97,25.63,23.8233333333333,1007.875,65.875,4.7625,273.875,67.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Patna,2025-09-07,05:32,18:04,30.16,36.13,32.505,34.995,32.61,31.05,1003.375,56.25,1.7775,229.5,83.25,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Varanasi,2025-09-07,05:40,18:12,28.49,35.67,31.45,33.48,31.28,29.6666666666667,1004,61.625,1.7925,251.25,81.125,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:47,Patna,2025-09-07,05:32,18:04,30.64,36.75,32.275,35.315,32.61,31.2466666666667,1003.75,55.5,1.45,228.625,81.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:47,Varanasi,2025-09-07,05:40,18:12,28.95,35.22,31.775,33.42,31.28,29.8566666666667,1004.125,60.75,1.48125,249.625,84.5,Clouds,overcast clouds,0,0
forecast_data 2025-09-07 03:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,03:46,Patna,2025-09-07,05:32,18:03,30.59,36.75,32.255,35.315,32.76,31.235,1003.42857142857,54.7142857142857,1.83,227.571428571429,82.1428571428571,Clouds,overcast clouds,0,0
forecast_data 2025-09-07 03:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,03:46,Varanasi,2025-09-07,05:41,18:11,28.67,35.22,31.695,33.42,31.07,29.61,1003.71428571429,60.5714285714286,1.34,252,82.7142857142857,Clouds,overcast clouds,0,0
forecast_data 2025-09-07 07:47:07.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,07:47,Varanasi,2025-09-07,05:41,18:11,29.46,32.96,30.07,32.39,30.53,29.66,1004.66666666667,62.6666666666667,1.44,266.666666666667,83,Clouds,overcast clouds,0,0
forecast_data 2025-09-07 07:47:07.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,07:47,Patna,2025-09-07,05:32,18:03,30.67,34.48,31.18,33.75,32.36,31.45,1004.5,55.5,1.97666666666667,243,93.6666666666667,Clouds,overcast clouds,0,0
forecast_data 2025-09-10 23:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,23:46,Jaipur,2025-09-15,06:10,18:37,25.82,34.01,30.37,33.15,28.88,26.77,1005.125,55.625,3.96125,286.625,72.625,Clouds,overcast clouds,0,0
forecast_data 2025-09-10 23:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,23:46,Agra,2025-09-15,06:01,18:29,29,37.08,33.795,36.2,32.98,30.3666666666667,1003.25,46.125,2.69,284,70,Clouds,overcast clouds,0,0
forecast_data 2025-09-11 03:46:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,03:46,Kanpur,2025-09-15,05:52,18:18,28.88,35.76,33.49,34.005,31.45,29.5066666666667,1003.125,55.375,2.46375,280.875,81,Clouds,overcast clouds,0,0
forecast_data 2025-09-11 03:46:47.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,03:46,Agra,2025-09-15,06:01,18:27,28.96,36.87,33.36,35.815,32.57,30.0533333333333,1003.625,47.25,3.0575,280.125,64.625,Clouds,overcast clouds,0,0
forecast_data 2025-09-11 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,15:46,Vadodara,2025-09-15,06:22,18:45,24.89,32.23,29.645,32.17,27.64,25.5133333333333,1006.125,70.125,3.4625,237,87.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-11 19:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,19:46,Vadodara,2025-09-15,06:22,18:45,25.56,31.8,29.46,31.615,27.24,25.9866666666667,1006.625,70.125,3.98875,238.875,89.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-11 23:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,23:46,Kanpur,2025-09-15,05:52,18:18,27.58,35.8,32.515,33.885,30.02,28.19,1002.625,59.75,2.2975,238.125,99.125,Clouds,overcast clouds,0,0
forecast_data 2025-09-11 23:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,23:46,Vadodara,2025-09-15,06:22,18:45,24.79,30.87,28.75,30.495,27.42,25.19,1006.875,71.75,3.605,226.625,96,Clouds,overcast clouds,0,0
forecast_data 2025-09-12 03:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,03:46,Kanpur,2025-09-15,05:53,18:17,27.58,35.8,32.515,33.885,30.02,28.19,1002.625,59.75,2.2975,238.125,99.125,Clouds,overcast clouds,0,0
forecast_data 2025-09-12 03:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,03:46,Vadodara,2025-09-15,06:23,18:44,24.79,30.87,28.75,30.495,27.42,25.19,1006.875,71.75,3.605,226.625,96,Clouds,overcast clouds,0,0
forecast_data 2025-09-05 18:44:38.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,18:44,Patna,2025-09-06,05:31,18:05,27.98,35.26,32.915,33.56,32.26,29.1966666666667,1004.75,61.25,2.625,123.5,83.125,Clouds,overcast clouds,0,0
forecast_data 2025-09-05 23:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,23:46,Patna,2025-09-06,05:31,18:05,28.09,35.01,33.265,33.43,32.26,29.48,1005.125,59.75,2.77625,121.625,80.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-06 03:46:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,03:46,Patna,2025-09-06,05:32,18:04,27.7,35.01,32.65,33.43,31.59,29.465,1004.85714285714,59.2857142857143,2.83,119.714285714286,78.7142857142857,Clouds,overcast clouds,0,0
forecast_data 2025-09-11 23:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,23:46,Vadodara,2025-09-16,06:22,18:45,25.27,32.49,29.055,31.76,27.19,25.71,1006.5,69.625,4.115,225.5,86.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-11 23:46:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,23:46,Agra,2025-09-16,06:01,18:27,28.66,33.59,29.805,33.41,31,29.0366666666667,1003.625,53.5,2.255,223.5,65.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-12 03:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,03:46,Vadodara,2025-09-16,06:23,18:44,25.27,32.49,29.055,31.76,27.19,25.71,1006.5,69.625,4.115,225.5,86.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-12 03:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,03:46,Agra,2025-09-16,06:02,18:26,28.66,33.59,29.805,33.41,31,29.0366666666667,1003.625,53.5,2.255,223.5,65.875,Clouds,overcast clouds,0,0
forecast_data 2025-09-08 15:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,15:46,Jaipur,2025-09-11,06:09,18:40,23.07,31.48,27.785,30.605,26.17,24.01,1006.25,62.5,4.8725,275.125,30.625,Clear,clear sky,0,0
forecast_data 2025-09-08 03:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,03:46,Jaipur,2025-09-10,06:09,18:40,23.24,31.31,27.675,30.575,26.31,24.2533333333333,1006.875,64.5,5.33375,284.5,21.75,Clear,clear sky,0,0
forecast_data 2025-09-08 15:46:59.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,15:46,Jaipur,2025-09-10,06:09,18:40,23.7,31.84,28.18,30.905,26.48,24.5033333333333,1006.875,61.125,4.91875,285.125,24.375,Clear,clear sky,0,0
forecast_data 2025-09-08 19:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,19:46,Jaipur,2025-09-11,06:09,18:40,23.79,31.93,28.125,31.095,26.67,24.6833333333333,1006.875,61.75,4.56,276.625,28.25,Clear,clear sky,0,0
forecast_data 2025-09-08 23:46:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,23:46,Jaipur,2025-09-11,06:09,18:40,23.79,31.93,28.125,31.095,26.67,24.6833333333333,1006.875,61.75,4.56,276.625,28.25,Clear,clear sky,0,0
forecast_data 2025-09-08 07:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,07:46,Jaipur,2025-09-09,06:09,18:40,23.36,31.46,27.65,31.02,26.9,24.3966666666667,1007.875,65.375,3.49,257.875,24,Clear,clear sky,0,0
forecast_data 2025-09-08 11:47:00.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,11:46,Jaipur,2025-09-09,06:09,18:40,23.22,31.46,27.65,31.02,26.9,24.37,1007.875,65.5,3.53375,265.625,27,Clear,clear sky,0,0
forecast_data 2025-09-08 03:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,03:46,Jaipur,2025-09-11,06:09,18:40,23.18,31.47,27.695,30.52,26.07,24.05,1006.125,62.375,5.04125,272.125,11.25,Clear,clear sky,0,0
forecast_data 2025-09-08 07:46:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-08,07:46,Jaipur,2025-09-08,06:09,18:40,24.49,29.61,25.085,29.32,25.81,25.43,1006.66666666667,71.1666666666667,3.94333333333333,215,10.1666666666667,Clear,clear sky,0,0
